,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount,code,Latitude,Longitude
1878,Lakshadweep,2022,1,Others,63,149355.3310943247,LD,10.8132489,73.6804620941119
1879,Lakshadweep,2022,2,Peer-to-peer payments,8491,48451728.04746901,LD,10.8132489,73.6804620941119
1880,Lakshadweep,2022,2,Recharge & bill payments,5366,2386144.714677198,LD,10.8132489,73.6804620941119
1881,Lakshadweep,2022,2,Merchant payments,3602,4895657.060086848,LD,10.8132489,73.6804620941119
1882,Lakshadweep,2022,2,Financial Services,59,87127.8249489804,LD,10.8132489,73.6804620941119
1883,Lakshadweep,2022,2,Others,51,108944.34272364664,LD,10.8132489,73.6804620941119
1884,Lakshadweep,2022,3,Peer-to-peer payments,7533,40029003.82575238,LD,10.8132489,73.6804620941119
1885,Lakshadweep,2022,3,Recharge & bill payments,4441,1936538.3067545425,LD,10.8132489,73.6804620941119
1886,Lakshadweep,2022,3,Merchant payments,3142,5469200.646094429,LD,10.8132489,73.6804620941119
1887,Lakshadweep,2022,3,Financial Services,64,63629.88416689246,LD,10.8132489,73.6804620941119
1888,Lakshadweep,2022,3,Others,61,81636.9547320153,LD,10.8132489,73.6804620941119
1889,Lakshadweep,2022,4,Peer-to-peer payments,8686,47450386.0033243,LD,10.8132489,73.6804620941119
1890,Lakshadweep,2022,4,Recharge & bill payments,4557,2024739.154202395,LD,10.8132489,73.6804620941119
1891,Lakshadweep,2022,4,Merchant payments,3819,5250991.002376802,LD,10.8132489,73.6804620941119
1892,Lakshadweep,2022,4,Financial Services,35,26453.0247779254,LD,10.8132489,73.6804620941119
1893,Lakshadweep,2022,4,Others,50,61304.43025482374,LD,10.8132489,73.6804620941119
1894,Madhya Pradesh,2018,1,Recharge & bill payments,4404190,667057311.4560372,MP,23.8143419,77.5340719
1895,Madhya Pradesh,2018,1,Peer-to-peer payments,2848290,7590790588.551903,MP,23.8143419,77.5340719
1896,Madhya Pradesh,2018,1,Financial Services,230519,43374288.98373023,MP,23.8143419,77.5340719
1897,Madhya Pradesh,2018,1,Merchant payments,196394,170119673.71275404,MP,23.8143419,77.5340719
1898,Madhya Pradesh,2018,1,Others,346002,210261540.7414958,MP,23.8143419,77.5340719
1899,Madhya Pradesh,2018,2,Recharge & bill payments,5324535,1132090445.8903365,MP,23.8143419,77.5340719
1900,Madhya Pradesh,2018,2,Peer-to-peer payments,4269392,14155603482.492638,MP,23.8143419,77.5340719
1901,Madhya Pradesh,2018,2,Merchant payments,397135,339308203.1707404,MP,23.8143419,77.5340719
1902,Madhya Pradesh,2018,2,Financial Services,305553,53860331.80574276,MP,23.8143419,77.5340719
1903,Madhya Pradesh,2018,2,Others,264797,243218603.31985623,MP,23.8143419,77.5340719
1904,Madhya Pradesh,2018,3,Peer-to-peer payments,9988509,22057686208.544346,MP,23.8143419,77.5340719
1905,Madhya Pradesh,2018,3,Recharge & bill payments,5733261,1367773856.6756551,MP,23.8143419,77.5340719
1906,Madhya Pradesh,2018,3,Merchant payments,784995,465390819.5901336,MP,23.8143419,77.5340719
1907,Madhya Pradesh,2018,3,Financial Services,359440,46120458.63885434,MP,23.8143419,77.5340719
1908,Madhya Pradesh,2018,3,Others,260780,212770861.22341692,MP,23.8143419,77.5340719
1909,Madhya Pradesh,2018,4,Peer-to-peer payments,11456555,30897348664.90544,MP,23.8143419,77.5340719
1910,Madhya Pradesh,2018,4,Recharge & bill payments,7273502,1669345516.941368,MP,23.8143419,77.5340719
1911,Madhya Pradesh,2018,4,Merchant payments,2056426,1036249753.9278036,MP,23.8143419,77.5340719
1912,Madhya Pradesh,2018,4,Financial Services,313540,43367243.154430926,MP,23.8143419,77.5340719
1913,Madhya Pradesh,2018,4,Others,297532,259296894.0382776,MP,23.8143419,77.5340719
1914,Madhya Pradesh,2019,1,Peer-to-peer payments,23708825,44114206183.09186,MP,23.8143419,77.5340719
1915,Madhya Pradesh,2019,1,Recharge & bill payments,9966905,2423593841.716142,MP,23.8143419,77.5340719
1916,Madhya Pradesh,2019,1,Merchant payments,3018928,1263699222.350108,MP,23.8143419,77.5340719
1917,Madhya Pradesh,2019,1,Financial Services,290838,28901169.292499043,MP,23.8143419,77.5340719
1918,Madhya Pradesh,2019,1,Others,315553,239879105.5972368,MP,23.8143419,77.5340719
1919,Madhya Pradesh,2019,2,Peer-to-peer payments,20868744,61758841793.87666,MP,23.8143419,77.5340719
1920,Madhya Pradesh,2019,2,Recharge & bill payments,12044969,3571897178.303101,MP,23.8143419,77.5340719
1921,Madhya Pradesh,2019,2,Merchant payments,7331352,2671155681.449155,MP,23.8143419,77.5340719
1922,Madhya Pradesh,2019,2,Financial Services,149197,18869661.513485767,MP,23.8143419,77.5340719
1923,Madhya Pradesh,2019,2,Others,451751,313802065.4154737,MP,23.8143419,77.5340719
1924,Madhya Pradesh,2019,3,Peer-to-peer payments,22631038,67648107703.0357,MP,23.8143419,77.5340719
1925,Madhya Pradesh,2019,3,Merchant payments,17163551,5147459307.101742,MP,23.8143419,77.5340719
1926,Madhya Pradesh,2019,3,Recharge & bill payments,13156616,4576521609.460834,MP,23.8143419,77.5340719
1927,Madhya Pradesh,2019,3,Financial Services,192821,25654168.60092132,MP,23.8143419,77.5340719
1928,Madhya Pradesh,2019,3,Others,466385,278578703.0441117,MP,23.8143419,77.5340719
1929,Madhya Pradesh,2019,4,Peer-to-peer payments,32083162,92064471161.9892,MP,23.8143419,77.5340719
1930,Madhya Pradesh,2019,4,Merchant payments,19447707,7304157801.612935,MP,23.8143419,77.5340719
1931,Madhya Pradesh,2019,4,Recharge & bill payments,16081734,5104821720.999016,MP,23.8143419,77.5340719
1932,Madhya Pradesh,2019,4,Financial Services,127116,24020060.9321332,MP,23.8143419,77.5340719
1933,Madhya Pradesh,2019,4,Others,392270,190456045.32494444,MP,23.8143419,77.5340719
1934,Madhya Pradesh,2020,1,Peer-to-peer payments,34540722,110325991607.38477,MP,23.8143419,77.5340719
1935,Madhya Pradesh,2020,1,Merchant payments,24618074,9898242848.25793,MP,23.8143419,77.5340719
1936,Madhya Pradesh,2020,1,Recharge & bill payments,19788516,6311610609.846225,MP,23.8143419,77.5340719
1937,Madhya Pradesh,2020,1,Financial Services,68055,30645714.401902918,MP,23.8143419,77.5340719
1938,Madhya Pradesh,2020,1,Others,351379,170790656.30339786,MP,23.8143419,77.5340719
1939,Madhya Pradesh,2020,2,Peer-to-peer payments,34860958,128184693854.7977,MP,23.8143419,77.5340719
1940,Madhya Pradesh,2020,2,Recharge & bill payments,27497528,8904067957.01212,MP,23.8143419,77.5340719
1941,Madhya Pradesh,2020,2,Merchant payments,13685723,10666223053.634727,MP,23.8143419,77.5340719
1942,Madhya Pradesh,2020,2,Financial Services,80988,62073621.44351514,MP,23.8143419,77.5340719
1943,Madhya Pradesh,2020,2,Others,215376,104956802.17437972,MP,23.8143419,77.5340719
1944,Madhya Pradesh,2020,3,Peer-to-peer payments,50871564,174978985034.2865,MP,23.8143419,77.5340719
1945,Madhya Pradesh,2020,3,Merchant payments,31879804,20621273981.65966,MP,23.8143419,77.5340719
1946,Madhya Pradesh,2020,3,Recharge & bill payments,25380467,9834190567.205517,MP,23.8143419,77.5340719
1947,Madhya Pradesh,2020,3,Financial Services,131725,122971108.07060198,MP,23.8143419,77.5340719
1948,Madhya Pradesh,2020,3,Others,316321,144259293.31583393,MP,23.8143419,77.5340719
1949,Madhya Pradesh,2020,4,Peer-to-peer payments,67972167,235584201864.22345,MP,23.8143419,77.5340719
1950,Madhya Pradesh,2020,4,Merchant payments,57707471,37315576877.14569,MP,23.8143419,77.5340719
1951,Madhya Pradesh,2020,4,Recharge & bill payments,27335834,10977774483.325563,MP,23.8143419,77.5340719
1952,Madhya Pradesh,2020,4,Financial Services,149532,132590450.07074244,MP,23.8143419,77.5340719
1953,Madhya Pradesh,2020,4,Others,487537,264996097.6059612,MP,23.8143419,77.5340719
1954,Madhya Pradesh,2021,1,Merchant payments,84812245,50098244499.50662,MP,23.8143419,77.5340719
1955,Madhya Pradesh,2021,1,Peer-to-peer payments,84070625,279938170703.8171,MP,23.8143419,77.5340719
1956,Madhya Pradesh,2021,1,Recharge & bill payments,32500681,13060914041.039404,MP,23.8143419,77.5340719
1957,Madhya Pradesh,2021,1,Financial Services,169378,161838389.7954778,MP,23.8143419,77.5340719
1958,Madhya Pradesh,2021,1,Others,445569,274786748.1299523,MP,23.8143419,77.5340719
1959,Madhya Pradesh,2021,2,Peer-to-peer payments,99367521,348935762191.10486,MP,23.8143419,77.5340719
1960,Madhya Pradesh,2021,2,Merchant payments,77113464,58839392449.9937,MP,23.8143419,77.5340719
1961,Madhya Pradesh,2021,2,Recharge & bill payments,46118636,17230546398.848663,MP,23.8143419,77.5340719
1962,Madhya Pradesh,2021,2,Financial Services,188726,177313389.66602695,MP,23.8143419,77.5340719
1963,Madhya Pradesh,2021,2,Others,526333,317753606.0115696,MP,23.8143419,77.5340719
1964,Madhya Pradesh,2021,3,Merchant payments,138433772,85885669792.43228,MP,23.8143419,77.5340719
1965,Madhya Pradesh,2021,3,Peer-to-peer payments,127654821,398912712886.4574,MP,23.8143419,77.5340719
1966,Madhya Pradesh,2021,3,Recharge & bill payments,44437315,19025346050.627724,MP,23.8143419,77.5340719
1967,Madhya Pradesh,2021,3,Financial Services,174454,180366422.58245987,MP,23.8143419,77.5340719
1968,Madhya Pradesh,2021,3,Others,742972,408508699.4365407,MP,23.8143419,77.5340719
1969,Madhya Pradesh,2021,4,Merchant payments,197193842,126461098235.02324,MP,23.8143419,77.5340719
1970,Madhya Pradesh,2021,4,Peer-to-peer payments,159649020,507118521843.3588,MP,23.8143419,77.5340719
1971,Madhya Pradesh,2021,4,Recharge & bill payments,46220966,22492766779.156635,MP,23.8143419,77.5340719
1972,Madhya Pradesh,2021,4,Financial Services,247925,246488171.37792647,MP,23.8143419,77.5340719
1973,Madhya Pradesh,2021,4,Others,996331,568617375.5894115,MP,23.8143419,77.5340719
1974,Madhya Pradesh,2022,1,Merchant payments,237691924,143310226696.7226,MP,23.8143419,77.5340719
1975,Madhya Pradesh,2022,1,Peer-to-peer payments,185008444,578201697703.7521,MP,23.8143419,77.5340719
1976,Madhya Pradesh,2022,1,Recharge & bill payments,48870314,25437774564.26215,MP,23.8143419,77.5340719
1977,Madhya Pradesh,2022,1,Financial Services,222923,219927120.15944037,MP,23.8143419,77.5340719
1978,Madhya Pradesh,2022,1,Others,909453,495513514.75128734,MP,23.8143419,77.5340719
1979,Madhya Pradesh,2022,2,Merchant payments,287616385,174183397721.35938,MP,23.8143419,77.5340719
1980,Madhya Pradesh,2022,2,Peer-to-peer payments,202093283,663180522499.3412,MP,23.8143419,77.5340719
1981,Madhya Pradesh,2022,2,Recharge & bill payments,54318983,29125694281.81933,MP,23.8143419,77.5340719
1982,Madhya Pradesh,2022,2,Financial Services,157672,153944499.74490312,MP,23.8143419,77.5340719
1983,Madhya Pradesh,2022,2,Others,713506,381178326.32090586,MP,23.8143419,77.5340719
1984,Madhya Pradesh,2022,3,Merchant payments,391105651,212445928287.3991,MP,23.8143419,77.5340719
1985,Madhya Pradesh,2022,3,Peer-to-peer payments,267013695,780650402034.3962,MP,23.8143419,77.5340719
1986,Madhya Pradesh,2022,3,Recharge & bill payments,72148870,39132574047.51802,MP,23.8143419,77.5340719
1987,Madhya Pradesh,2022,3,Financial Services,240678,236981163.6316285,MP,23.8143419,77.5340719
1988,Madhya Pradesh,2022,3,Others,750665,442608716.718932,MP,23.8143419,77.5340719
1989,Madhya Pradesh,2022,4,Merchant payments,492999084,272801597092.4764,MP,23.8143419,77.5340719
1990,Madhya Pradesh,2022,4,Peer-to-peer payments,325467851,984255199293.6544,MP,23.8143419,77.5340719
1991,Madhya Pradesh,2022,4,Recharge & bill payments,79289399,45143248068.81734,MP,23.8143419,77.5340719
1992,Madhya Pradesh,2022,4,Financial Services,286931,278304972.64702964,MP,23.8143419,77.5340719
1993,Madhya Pradesh,2022,4,Others,785003,521508120.7286146,MP,23.8143419,77.5340719
1994,Maharashtra,2018,1,Recharge & bill payments,9670237,2283567431.223535,MH,18.9068356,75.6741579
1995,Maharashtra,2018,1,Peer-to-peer payments,5227770,18283896464.750908,MH,18.9068356,75.6741579
1996,Maharashtra,2018,1,Merchant payments,616779,576964070.7366859,MH,18.9068356,75.6741579
1997,Maharashtra,2018,1,Financial Services,235051,60997258.060299724,MH,18.9068356,75.6741579
1998,Maharashtra,2018,1,Others,637197,506188032.9539564,MH,18.9068356,75.6741579
1999,Maharashtra,2018,2,Recharge & bill payments,12384216,3725800358.681482,MH,18.9068356,75.6741579
2000,Maharashtra,2018,2,Peer-to-peer payments,7772336,30782831245.6586,MH,18.9068356,75.6741579
2001,Maharashtra,2018,2,Merchant payments,1306326,1226121649.4989598,MH,18.9068356,75.6741579
2002,Maharashtra,2018,2,Financial Services,262875,85545909.43528841,MH,18.9068356,75.6741579
2003,Maharashtra,2018,2,Others,559987,536758077.8463879,MH,18.9068356,75.6741579
2004,Maharashtra,2018,3,Recharge & bill payments,14371791,4547486090.186737,MH,18.9068356,75.6741579
2005,Maharashtra,2018,3,Peer-to-peer payments,13470065,45466534003.98048,MH,18.9068356,75.6741579
2006,Maharashtra,2018,3,Merchant payments,2797204,1702220875.4343855,MH,18.9068356,75.6741579
2007,Maharashtra,2018,3,Financial Services,234598,52348968.006728604,MH,18.9068356,75.6741579
2008,Maharashtra,2018,3,Others,664880,492227795.6386977,MH,18.9068356,75.6741579
2009,Maharashtra,2018,4,Peer-to-peer payments,20824667,68974011019.10294,MH,18.9068356,75.6741579
2010,Maharashtra,2018,4,Recharge & bill payments,18071025,5860865070.470685,MH,18.9068356,75.6741579
2011,Maharashtra,2018,4,Merchant payments,6047705,3985195742.2480154,MH,18.9068356,75.6741579
2012,Maharashtra,2018,4,Financial Services,325121,77345546.53012432,MH,18.9068356,75.6741579
2013,Maharashtra,2018,4,Others,821705,621519669.4818641,MH,18.9068356,75.6741579
2014,Maharashtra,2019,1,Peer-to-peer payments,37360716,97373087988.08871,MH,18.9068356,75.6741579
2015,Maharashtra,2019,1,Recharge & bill payments,24540041,8256500586.651282,MH,18.9068356,75.6741579
2016,Maharashtra,2019,1,Merchant payments,12069119,5172594695.5318,MH,18.9068356,75.6741579
2017,Maharashtra,2019,1,Financial Services,287569,49487746.20873056,MH,18.9068356,75.6741579
2018,Maharashtra,2019,1,Others,821624,569019903.8604956,MH,18.9068356,75.6741579
2019,Maharashtra,2019,2,Peer-to-peer payments,42546317,130558153687.9542,MH,18.9068356,75.6741579
2020,Maharashtra,2019,2,Recharge & bill payments,29395661,12197234771.434273,MH,18.9068356,75.6741579
2021,Maharashtra,2019,2,Merchant payments,27854042,9728561726.767143,MH,18.9068356,75.6741579
2022,Maharashtra,2019,2,Financial Services,182840,45291636.10507481,MH,18.9068356,75.6741579
2023,Maharashtra,2019,2,Others,1170993,765228265.7976472,MH,18.9068356,75.6741579
2024,Maharashtra,2019,3,Peer-to-peer payments,57991699,165731686168.5575,MH,18.9068356,75.6741579
2025,Maharashtra,2019,3,Merchant payments,54683738,17545729507.395977,MH,18.9068356,75.6741579
2026,Maharashtra,2019,3,Recharge & bill payments,34309301,15471698543.739595,MH,18.9068356,75.6741579
2027,Maharashtra,2019,3,Financial Services,231467,54108447.39407451,MH,18.9068356,75.6741579
2028,Maharashtra,2019,3,Others,1519376,814284077.8637518,MH,18.9068356,75.6741579
2029,Maharashtra,2019,4,Merchant payments,80127804,27209874138.48756,MH,18.9068356,75.6741579
2030,Maharashtra,2019,4,Peer-to-peer payments,78795871,227268054757.21695,MH,18.9068356,75.6741579
2031,Maharashtra,2019,4,Recharge & bill payments,40705998,17794666215.044445,MH,18.9068356,75.6741579
2032,Maharashtra,2019,4,Financial Services,129755,49622863.824426055,MH,18.9068356,75.6741579
2033,Maharashtra,2019,4,Others,1501192,672210824.9770112,MH,18.9068356,75.6741579
2034,Maharashtra,2020,1,Merchant payments,100337738,35200130304.82776,MH,18.9068356,75.6741579
2035,Maharashtra,2020,1,Peer-to-peer payments,87067410,262541205695.8384,MH,18.9068356,75.6741579
2036,Maharashtra,2020,1,Recharge & bill payments,50199498,21603565070.4256,MH,18.9068356,75.6741579
2037,Maharashtra,2020,1,Financial Services,123476,91363684.1276232,MH,18.9068356,75.6741579
2038,Maharashtra,2020,1,Others,1215959,558931962.876125,MH,18.9068356,75.6741579
2039,Maharashtra,2020,2,Peer-to-peer payments,74295930,239933338682.6934,MH,18.9068356,75.6741579
2040,Maharashtra,2020,2,Recharge & bill payments,60856480,23112343247.416145,MH,18.9068356,75.6741579
2041,Maharashtra,2020,2,Merchant payments,48965388,32859184582.219048,MH,18.9068356,75.6741579
2042,Maharashtra,2020,2,Financial Services,206461,211733275.7829895,MH,18.9068356,75.6741579
2043,Maharashtra,2020,2,Others,466502,242917371.3033281,MH,18.9068356,75.6741579
2044,Maharashtra,2020,3,Peer-to-peer payments,108436214,351555554813.2122,MH,18.9068356,75.6741579
2045,Maharashtra,2020,3,Merchant payments,100808237,60171102123.94888,MH,18.9068356,75.6741579
2046,Maharashtra,2020,3,Recharge & bill payments,58082283,27915727882.59293,MH,18.9068356,75.6741579
2047,Maharashtra,2020,3,Financial Services,325453,333669599.61883616,MH,18.9068356,75.6741579
2048,Maharashtra,2020,3,Others,658737,331024593.0721529,MH,18.9068356,75.6741579
2049,Maharashtra,2020,4,Merchant payments,189845640,103804638603.74612,MH,18.9068356,75.6741579
2050,Maharashtra,2020,4,Peer-to-peer payments,151741840,485747881733.823,MH,18.9068356,75.6741579
2051,Maharashtra,2020,4,Recharge & bill payments,64556682,31556917821.77767,MH,18.9068356,75.6741579
2052,Maharashtra,2020,4,Financial Services,398409,418399992.5395771,MH,18.9068356,75.6741579
2053,Maharashtra,2020,4,Others,1078433,627692680.4078207,MH,18.9068356,75.6741579
2054,Maharashtra,2021,1,Merchant payments,253043309,129493046208.15726,MH,18.9068356,75.6741579
2055,Maharashtra,2021,1,Peer-to-peer payments,187021609,599213284361.7993,MH,18.9068356,75.6741579
2056,Maharashtra,2021,1,Recharge & bill payments,76389103,40057211827.15962,MH,18.9068356,75.6741579
2057,Maharashtra,2021,1,Financial Services,439551,492900202.68315214,MH,18.9068356,75.6741579
2058,Maharashtra,2021,1,Others,966668,630909553.4508264,MH,18.9068356,75.6741579
2059,Maharashtra,2021,2,Merchant payments,247194293,150864465217.02304,MH,18.9068356,75.6741579
2060,Maharashtra,2021,2,Peer-to-peer payments,228551961,719859665693.5271,MH,18.9068356,75.6741579
2061,Maharashtra,2021,2,Recharge & bill payments,96271138,43154405548.44597,MH,18.9068356,75.6741579
2062,Maharashtra,2021,2,Financial Services,504252,536780917.0359157,MH,18.9068356,75.6741579
2063,Maharashtra,2021,2,Others,1094842,699738247.6695637,MH,18.9068356,75.6741579
2064,Maharashtra,2021,3,Merchant payments,390051884,216701984638.9893,MH,18.9068356,75.6741579
2065,Maharashtra,2021,3,Peer-to-peer payments,296951706,890860873379.5576,MH,18.9068356,75.6741579
2066,Maharashtra,2021,3,Recharge & bill payments,103943973,50242023586.056046,MH,18.9068356,75.6741579
2067,Maharashtra,2021,3,Financial Services,448646,579098938.658318,MH,18.9068356,75.6741579
2068,Maharashtra,2021,3,Others,1477851,873324624.1826177,MH,18.9068356,75.6741579
2069,Maharashtra,2021,4,Merchant payments,540351277,305512280091.4157,MH,18.9068356,75.6741579
2070,Maharashtra,2021,4,Peer-to-peer payments,361865450,1109862480618.223,MH,18.9068356,75.6741579
2071,Maharashtra,2021,4,Recharge & bill payments,105990417,58087950922.43887,MH,18.9068356,75.6741579
2072,Maharashtra,2021,4,Financial Services,606265,707102765.3058928,MH,18.9068356,75.6741579
2073,Maharashtra,2021,4,Others,1918093,1188658731.1175363,MH,18.9068356,75.6741579
2074,Maharashtra,2022,1,Merchant payments,646277671,340240479374.36835,MH,18.9068356,75.6741579
